purchase_date,GELİR,
09/12/2022,5.086197257,
09/12/2022,10.0921468,
09/12/2022,9.535735524,
09/12/2022,9.852185459,
09/12/2022,17.56709562,
09/12/2022,8.040276456,
09/12/2022,9.037842651,
09/12/2022,24.88012425,
09/12/2022,25.88839603,
09/12/2022,36.30965895,
09/12/2022,2.978131945,
09/12/2022,14.14167344,
09/12/2022,21.66801747,
09/12/2022,24.42524098,
08/12/2022,14.27857507,
08/12/2022,25.71812472,
08/12/2022,9.524729728,
08/12/2022,11.61020847,
08/12/2022,20.07313138,
08/12/2022,9.216575147,
08/12/2022,41.21378861,
08/12/2022,9.432116502,
08/12/2022,19.33362286,
08/12/2022,6.867042839,
08/12/2022,14.96533298,
08/12/2022,16.34797845,
08/12/2022,8.166607581,
08/12/2022,8.799350031,
08/12/2022,23.37813428,
08/12/2022,6.79364895,
08/12/2022,22.28145751,
08/12/2022,6.806640461,
08/12/2022,9.268856018,
08/12/2022,27.47232744,
08/12/2022,22.94218171,
08/12/2022,12.65199417,
08/12/2022,13.06172106,
08/12/2022,18.39658224,
08/12/2022,8.016743163,
08/12/2022,8.753344811,
08/12/2022,9.595137976,
08/12/2022,10.17635549,
08/12/2022,8.384570759,
08/12/2022,61.45557334,
08/12/2022,12.46305136,
08/12/2022,15.0642788,
08/12/2022,8.854004658,
08/12/2022,15.07494309,
08/12/2022,4.296751089,
08/12/2022,8.108271901,
08/12/2022,9.625312573,
08/12/2022,10.03958876,
08/12/2022,6.577235244,
08/12/2022,8.357155706,
08/12/2022,13.39241674,
08/12/2022,12.33706174,
08/12/2022,6.253559426,
08/12/2022,3.162868763,
08/12/2022,18.43144751,
08/12/2022,17.26618471,
08/12/2022,7.461376498,
08/12/2022,26.37071219,
08/12/2022,6.712705687,
08/12/2022,10.76568042,
08/12/2022,15.28130743,
08/12/2022,21.40266251,
08/12/2022,30.95411374,
08/12/2022,12.77943988,
08/12/2022,28.28043481,
08/12/2022,10.19379963,
08/12/2022,12.80680156,
08/12/2022,11.99590952,
08/12/2022,10.15953438,
08/12/2022,17.43582305,
08/12/2022,21.74692352,
08/12/2022,8.275929981,
08/12/2022,13.27014887,
08/12/2022,20.17063881,
08/12/2022,9.470340936,
08/12/2022,19.40157916,
08/12/2022,9.012132878,
08/12/2022,13.43512443,
08/12/2022,14.06025567,
08/12/2022,15.54873559,
08/12/2022,10.04139437,
08/12/2022,10.1689166,
08/12/2022,6.923992024,
08/12/2022,55.8039837,
08/12/2022,16.46418946,
08/12/2022,28.70855937,
08/12/2022,9.283180961,
08/12/2022,7.912437755,
08/12/2022,20.6600738,
08/12/2022,22.04130297,
08/12/2022,12.57914009,
08/12/2022,16.84933334,
08/12/2022,10.180763,
08/12/2022,14.36001603,
08/12/2022,14.09345873,
08/12/2022,10.27478852,
08/12/2022,9.187976783,
08/12/2022,9.639362276,
08/12/2022,8.416456781,
08/12/2022,8.017941638,
08/12/2022,19.24089806,
08/12/2022,13.61139065,
08/12/2022,5.806430253,
08/12/2022,12.57414764,
08/12/2022,12.775834,
08/12/2022,26.63648802,
08/12/2022,15.18336898,
08/12/2022,95.06544231,
08/12/2022,9.797800788,
08/12/2022,8.235215283,
08/12/2022,30.35623492,
08/12/2022,8.103739934,
08/12/2022,12.83295322,
08/12/2022,9.985873908,
08/12/2022,5.777373002,
08/12/2022,13.4160849,
08/12/2022,11.7338602,
08/12/2022,9.71505795,
08/12/2022,3.373998013,
08/12/2022,19.11211092,
08/12/2022,9.476988289,
08/12/2022,18.83630268,
08/12/2022,7.694110722,
08/12/2022,19.6808078,
08/12/2022,6.746861738,
08/12/2022,33.0050564,
08/12/2022,19.98963076,
08/12/2022,9.478784589,
08/12/2022,6.226667309,
07/12/2022,23.04838343,
07/12/2022,9.192135971,
07/12/2022,8.358276016,
07/12/2022,15.50704897,
07/12/2022,20.33284223,
07/12/2022,9.517347882,
07/12/2022,12.19058169,
07/12/2022,26.67983998,
07/12/2022,14.42341881,
07/12/2022,40.61169856,
07/12/2022,7.411846425,
07/12/2022,12.63237842,
07/12/2022,8.27564156,
07/12/2022,14.89636407,
07/12/2022,14.57249954,
07/12/2022,13.05834342,
07/12/2022,8.499437091,
07/12/2022,7.215813025,
07/12/2022,8.385269748,
07/12/2022,9.670107265,
07/12/2022,9.760561097,
07/12/2022,6.2692837,
07/12/2022,8.937707359,
07/12/2022,29.33448639,
07/12/2022,13.76089899,
07/12/2022,5.026706184,
07/12/2022,14.16606592,
07/12/2022,4.800240575,
07/12/2022,5.584627205,
07/12/2022,5.708394988,
07/12/2022,17.73267722,
07/12/2022,16.03959818,
07/12/2022,13.4868953,
07/12/2022,9.250196957,
07/12/2022,5.966139229,
07/12/2022,16.49122358,
07/12/2022,5.502747884,
07/12/2022,13.38969468,
07/12/2022,12.20908837,
07/12/2022,8.332707507,
07/12/2022,14.00560286,
07/12/2022,9.278600137,
07/12/2022,8.563368922,
07/12/2022,6.134253155,
07/12/2022,16.04019307,
07/12/2022,6.480849114,
07/12/2022,9.596367045,
07/12/2022,8.268995206,
07/12/2022,18.80885997,
07/12/2022,17.27959405,
07/12/2022,9.356137062,
07/12/2022,8.82087175,
07/12/2022,9.56837563,
07/12/2022,10.39877848,
07/12/2022,6.554404792,
07/12/2022,5.558377846,
07/12/2022,5.812788569,
07/12/2022,13.56645462,
07/12/2022,17.52273904,
07/12/2022,15.46329587,
07/12/2022,31.91022352,
07/12/2022,15.58505267,
07/12/2022,5.91683556,
07/12/2022,27.38854162,
07/12/2022,8.974580366,
07/12/2022,5.594927137,
07/12/2022,9.400386881,
07/12/2022,29.79501026,
07/12/2022,12.25199012,
07/12/2022,22.46331873,
07/12/2022,9.364389623,
07/12/2022,7.212459925,
07/12/2022,3.411366776,
07/12/2022,7.475324895,
07/12/2022,78.0649895,
07/12/2022,16.27222129,
07/12/2022,4.863555036,
07/12/2022,22.85559008,
07/12/2022,18.67020843,
07/12/2022,17.48686623,
07/12/2022,18.9506247,
07/12/2022,19.95786218,
07/12/2022,9.935444093,
07/12/2022,59.4582794,
07/12/2022,14.32011308,
07/12/2022,40.6545462,
07/12/2022,5.766142002,
07/12/2022,26.40067931,
07/12/2022,20.40674353,
07/12/2022,14.56384934,
07/12/2022,5.364986841,
07/12/2022,5.961062337,
07/12/2022,10.09149783,
07/12/2022,9.422011524,
07/12/2022,14.04269575,
07/12/2022,17.36167002,
07/12/2022,13.21127946,
07/12/2022,11.47599667,
07/12/2022,35.21355943,
07/12/2022,51.6181847,
07/12/2022,28.95449913,
07/12/2022,11.69984812,
07/12/2022,9.131017071,
07/12/2022,12.06877588,
07/12/2022,16.11284535,
07/12/2022,5.473265692,
07/12/2022,22.73024079,
07/12/2022,8.705901397,
07/12/2022,16.89761437,
07/12/2022,20.75043506,
07/12/2022,11.72208128,
07/12/2022,20.4677706,
07/12/2022,10.31703765,
07/12/2022,17.71136212,
07/12/2022,8.732032518,
07/12/2022,6.165329614,
07/12/2022,10.09674789,
07/12/2022,9.60251055,
07/12/2022,8.719467914,
07/12/2022,6.984894913,
07/12/2022,7.39345775,
07/12/2022,20.74581728,
07/12/2022,4.963250808,
07/12/2022,21.19471213,
06/12/2022,22.08746481,
06/12/2022,40.77065862,
06/12/2022,8.251845257,
06/12/2022,9.317837792,
06/12/2022,15.77196756,
06/12/2022,29.82259065,
06/12/2022,21.59794536,
06/12/2022,8.179936727,
06/12/2022,7.798348058,
06/12/2022,26.48309502,
06/12/2022,9.835303946,
06/12/2022,6.067990656,
06/12/2022,7.262764671,
06/12/2022,13.23845824,
06/12/2022,19.19840904,
06/12/2022,7.790134779,
06/12/2022,10.87671436,
06/12/2022,8.046729489,
06/12/2022,19.55214208,
06/12/2022,25.00589996,
06/12/2022,14.482128,
06/12/2022,13.16500296,
06/12/2022,8.307176895,
06/12/2022,8.696729853,
06/12/2022,3.313573419,
06/12/2022,8.438751989,
06/12/2022,7.487104958,
06/12/2022,13.66855898,
06/12/2022,9.459624557,
06/12/2022,6.957355385,
06/12/2022,15.1598136,
06/12/2022,10.83926478,
06/12/2022,12.03472014,
06/12/2022,21.05619509,
06/12/2022,5.161344026,
06/12/2022,5.789360917,
06/12/2022,12.30228357,
06/12/2022,23.42487487,
06/12/2022,9.455051451,
06/12/2022,9.628565523,
06/12/2022,6.980052617,
06/12/2022,19.63022896,
06/12/2022,14.57725214,
06/12/2022,17.51354419,
06/12/2022,19.74832089,
06/12/2022,5.346133796,
06/12/2022,15.51712035,
06/12/2022,19.49663662,
06/12/2022,9.338549495,
06/12/2022,9.738591088,
06/12/2022,9.636578018,
06/12/2022,8.826381412,
06/12/2022,24.14184953,
06/12/2022,15.71276803,
06/12/2022,22.52216369,
06/12/2022,7.013955472,
06/12/2022,23.08871107,
06/12/2022,9.166691828,
06/12/2022,8.675406424,
06/12/2022,5.479556241,
06/12/2022,17.06514753,
06/12/2022,9.75101182,
06/12/2022,6.430084947,
06/12/2022,2.763195938,
06/12/2022,23.44974037,
06/12/2022,10.45867698,
06/12/2022,25.02056093,
06/12/2022,19.88881704,
06/12/2022,14.96999909,
06/12/2022,13.74164991,
06/12/2022,8.331456743,
06/12/2022,3.54639314,
06/12/2022,14.24007434,
06/12/2022,5.565318244,
06/12/2022,7.714631387,
06/12/2022,8.563071754,
06/12/2022,13.02065466,
06/12/2022,14.93634994,
06/12/2022,8.013791692,
06/12/2022,9.839016359,
06/12/2022,21.2321997,
06/12/2022,13.10475788,
06/12/2022,30.08680278,
06/12/2022,8.241803233,
06/12/2022,20.08983831,
06/12/2022,5.365572192,
06/12/2022,16.1552716,
06/12/2022,12.1210129,
06/12/2022,12.41024932,
06/12/2022,7.758418029,
06/12/2022,79.85805953,
06/12/2022,40.56122961,
06/12/2022,10.37173716,
06/12/2022,7.041106809,
06/12/2022,32.96734336,
06/12/2022,11.46695557,
06/12/2022,26.558761,
06/12/2022,15.887406,
06/12/2022,70.70977016,
06/12/2022,13.0127728,
06/12/2022,24.41666841,
06/12/2022,8.903267827,
06/12/2022,87.51119419,
06/12/2022,14.16311201,
06/12/2022,14.22238007,
06/12/2022,8.199573452,
06/12/2022,8.158821133,
06/12/2022,10.0624152,
06/12/2022,22.42366193,
06/12/2022,17.09754242,
06/12/2022,34.98907639,
06/12/2022,12.74414413,
06/12/2022,20.09405779,
06/12/2022,18.40979687,
06/12/2022,11.62347366,
06/12/2022,16.82860853,
06/12/2022,9.83150202,
06/12/2022,12.87190497,
06/12/2022,69.29672774,
06/12/2022,8.068270359,
06/12/2022,8.426833948,
06/12/2022,9.425845093,
06/12/2022,9.035003145,
06/12/2022,7.499111984,
06/12/2022,14.76137633,
06/12/2022,24.81100583,
06/12/2022,29.0444902,
06/12/2022,9.546384579,
06/12/2022,5.042201813,
06/12/2022,9.514923242,
06/12/2022,8.457293286,
06/12/2022,23.86519805,
06/12/2022,17.85709853,
06/12/2022,24.45598122,
06/12/2022,10.36631772,
06/12/2022,56.00668705,
06/12/2022,11.04186719,
06/12/2022,8.334400508,
06/12/2022,18.52225216,
06/12/2022,24.26749972,
06/12/2022,13.2487245,
06/12/2022,21.9807635,
06/12/2022,8.960732657,
06/12/2022,14.93163871,
06/12/2022,3.195197881,
05/12/2022,71.7917393,
05/12/2022,13.20741619,
05/12/2022,19.18802261,
05/12/2022,9.1013242,
05/12/2022,24.05400423,
05/12/2022,18.30388415,
05/12/2022,9.272781758,
05/12/2022,13.60254945,
05/12/2022,16.0133613,
05/12/2022,12.58055848,
05/12/2022,7.40736207,
05/12/2022,12.64285448,
05/12/2022,5.961934166,
05/12/2022,13.44762129,
05/12/2022,6.446271602,
05/12/2022,8.876483551,
05/12/2022,3.300932397,
05/12/2022,12.28357876,
05/12/2022,12.37556429,
05/12/2022,22.1280794,
05/12/2022,7.890458762,
05/12/2022,12.64576315,
05/12/2022,6.298252004,
05/12/2022,10.41677862,
05/12/2022,7.80034176,
05/12/2022,19.16798241,
05/12/2022,13.58566406,
05/12/2022,8.24908364,
05/12/2022,8.997870251,
05/12/2022,48.60869939,
05/12/2022,8.308918118,
05/12/2022,9.756327566,
05/12/2022,8.945150652,
05/12/2022,6.737442821,
05/12/2022,10.95874487,
05/12/2022,5.642195813,
05/12/2022,20.79010416,
05/12/2022,5.821071644,
05/12/2022,13.83927856,
05/12/2022,46.01022998,
05/12/2022,6.760303254,
05/12/2022,12.98493513,
05/12/2022,13.34816576,
05/12/2022,15.94163942,
05/12/2022,18.59135742,
05/12/2022,25.72727009,
05/12/2022,14.08345076,
05/12/2022,5.912478651,
05/12/2022,14.52292912,
05/12/2022,14.67913088,
05/12/2022,21.16345617,
05/12/2022,9.555444171,
05/12/2022,9.280206753,
05/12/2022,21.81638866,
05/12/2022,9.11565898,
05/12/2022,6.05550564,
05/12/2022,7.401215235,
05/12/2022,20.55842424,
05/12/2022,17.41443322,
05/12/2022,20.45705003,
05/12/2022,10.24844239,
05/12/2022,7.926013206,
05/12/2022,9.571057984,
05/12/2022,7.541865299,
05/12/2022,10.94263902,
05/12/2022,9.123547418,
05/12/2022,12.34629567,
05/12/2022,5.79391415,
05/12/2022,5.401808996,
05/12/2022,28.91004798,
05/12/2022,7.569263468,
05/12/2022,18.05332292,
05/12/2022,23.08475094,
05/12/2022,64.0853181,
05/12/2022,6.444671519,
05/12/2022,18.34476034,
05/12/2022,27.2750688,
05/12/2022,10.97965266,
05/12/2022,11.94220099,
05/12/2022,7.895917495,
05/12/2022,14.83741326,
05/12/2022,6.252370834,
05/12/2022,28.68117231,
05/12/2022,20.44921674,
05/12/2022,21.54392468,
05/12/2022,15.40258746,
05/12/2022,12.05603027,
05/12/2022,8.656065,
05/12/2022,13.71403759,
05/12/2022,12.54285369,
05/12/2022,22.74489243,
05/12/2022,6.044677515,
05/12/2022,14.23809546,
05/12/2022,57.42700598,
05/12/2022,6.077623267,
05/12/2022,12.7072038,
05/12/2022,6.3877328,
05/12/2022,5.835012854,
05/12/2022,7.523414025,
05/12/2022,134.1142877,
05/12/2022,13.95675225,
05/12/2022,12.53940983,
05/12/2022,10.46547433,
05/12/2022,66.75953865,
05/12/2022,9.349458164,
05/12/2022,8.099730462,
05/12/2022,9.246585228,
05/12/2022,14.13178866,
05/12/2022,8.167403854,
05/12/2022,25.43046678,
05/12/2022,7.54137752,
05/12/2022,13.77934847,
05/12/2022,6.806215201,
05/12/2022,12.96728922,
05/12/2022,14.28286729,
05/12/2022,42.66613865,
05/12/2022,25.31104305,
05/12/2022,18.49074531,
05/12/2022,20.91804016,
05/12/2022,12.95380538,
05/12/2022,8.118488353,
05/12/2022,9.022596302,
05/12/2022,6.160687514,
05/12/2022,6.21546532,
05/12/2022,14.20516554,
05/12/2022,35.62014777,
05/12/2022,8.311703397,
05/12/2022,8.506008826,
05/12/2022,9.078282023,
05/12/2022,16.22182538,
05/12/2022,9.185719274,
05/12/2022,20.31583855,
05/12/2022,8.34715926,
05/12/2022,72.2446145,
05/12/2022,23.72384029,
05/12/2022,20.43482391,
05/12/2022,20.1773228,
05/12/2022,20.34951517,
05/12/2022,35.27820669,
05/12/2022,8.668622101,
05/12/2022,24.08014862,
05/12/2022,20.07051272,
05/12/2022,11.36264927,
05/12/2022,8.149446097,
05/12/2022,7.172141974,
05/12/2022,30.68027091,
05/12/2022,17.19172403,
05/12/2022,6.59987587,
05/12/2022,21.27628839,
05/12/2022,30.70902727,
05/12/2022,27.89970986,
05/12/2022,13.70815886,
05/12/2022,13.43404883,
05/12/2022,18.69054772,
05/12/2022,15.78590122,
05/12/2022,5.490620667,
05/12/2022,21.49878144,
05/12/2022,22.97470252,
05/12/2022,7.904434949,
05/12/2022,8.187575403,
05/12/2022,8.280639563,
05/12/2022,10.05425366,
05/12/2022,11.79163926,
05/12/2022,11.59517013,
04/12/2022,28.8590229,
04/12/2022,19.38144304,
04/12/2022,6.961943032,
04/12/2022,5.594085613,
04/12/2022,31.17571445,
04/12/2022,14.62316839,
04/12/2022,24.35286014,
04/12/2022,15.33848286,
04/12/2022,9.433672562,
04/12/2022,16.88606788,
04/12/2022,12.36230679,
04/12/2022,11.50943604,
04/12/2022,21.37417691,
04/12/2022,15.41383679,
04/12/2022,12.66151448,
04/12/2022,12.70572503,
04/12/2022,12.91454915,
04/12/2022,20.55679618,
04/12/2022,9.993914448,
04/12/2022,14.77704515,
04/12/2022,8.581280373,
04/12/2022,9.345163198,
04/12/2022,23.5058766,
04/12/2022,12.90900605,
04/12/2022,7.177054899,
04/12/2022,8.069206251,
04/12/2022,9.342353453,
04/12/2022,26.92761939,
04/12/2022,10.21576824,
04/12/2022,8.065763652,
04/12/2022,12.82169266,
04/12/2022,25.84251982,
04/12/2022,9.375579254,
04/12/2022,13.41134436,
04/12/2022,23.4125536,
04/12/2022,13.13818616,
04/12/2022,14.07295637,
04/12/2022,12.82163344,
04/12/2022,10.30375797,
04/12/2022,8.052291477,
04/12/2022,27.54525558,
04/12/2022,11.67966143,
04/12/2022,7.145292885,
04/12/2022,19.92637626,
04/12/2022,14.07587866,
04/12/2022,9.58392895,
04/12/2022,20.49128506,
04/12/2022,21.19305641,
04/12/2022,7.992981724,
04/12/2022,6.125997133,
04/12/2022,15.57392008,
04/12/2022,16.82922054,
04/12/2022,5.673242032,
04/12/2022,17.11628036,
04/12/2022,19.50382958,
04/12/2022,55.0121917,
04/12/2022,14.44087796,
04/12/2022,8.273476778,
04/12/2022,10.22258463,
04/12/2022,8.100738867,
04/12/2022,9.243167591,
04/12/2022,12.30327178,
04/12/2022,10.3693372,
04/12/2022,11.59804681,
04/12/2022,6.360693848,
04/12/2022,17.93340028,
04/12/2022,12.11659366,
04/12/2022,8.014999977,
04/12/2022,15.21142575,
04/12/2022,22.71403513,
04/12/2022,8.105105186,
04/12/2022,13.47132757,
04/12/2022,7.992387802,
04/12/2022,17.16362539,
04/12/2022,13.37008754,
04/12/2022,15.10476241,
04/12/2022,9.78493238,
04/12/2022,13.74627737,
04/12/2022,13.35059007,
04/12/2022,33.85951783,
04/12/2022,8.455808805,
04/12/2022,11.06996529,
04/12/2022,7.705717339,
04/12/2022,13.00178398,
04/12/2022,8.485983148,
04/12/2022,16.62587088,
04/12/2022,14.43180054,
04/12/2022,31.21063527,
04/12/2022,51.15642026,
04/12/2022,17.89449708,
04/12/2022,5.188411333,
04/12/2022,7.064071263,
04/12/2022,10.14809304,
04/12/2022,8.276439849,
04/12/2022,42.45578042,
04/12/2022,6.843447851,
04/12/2022,11.1696529,
04/12/2022,5.084103036,
04/12/2022,7.141697388,
04/12/2022,14.42235517,
04/12/2022,6.957672604,
04/12/2022,8.403231051,
04/12/2022,9.768265273,
04/12/2022,50.69189594,
04/12/2022,7.959502287,
04/12/2022,29.4881053,
04/12/2022,16.64320088,
04/12/2022,5.725271035,
04/12/2022,6.374985063,
04/12/2022,44.21041266,
04/12/2022,7.955291038,
04/12/2022,24.68588018,
04/12/2022,16.68249762,
04/12/2022,11.58193153,
04/12/2022,27.77990958,
04/12/2022,12.46170952,
04/12/2022,5.971925536,
04/12/2022,15.84482193,
04/12/2022,10.2011381,
04/12/2022,6.01196832,
04/12/2022,8.956924181,
04/12/2022,23.58733847,
04/12/2022,8.960732518,
04/12/2022,14.63373463,
04/12/2022,11.67338156,
03/12/2022,9.006693124,
03/12/2022,22.45720589,
03/12/2022,19.57075361,
03/12/2022,8.746410218,
03/12/2022,6.342261774,
03/12/2022,15.38572713,
03/12/2022,12.70640636,
03/12/2022,13.80279452,
03/12/2022,25.10882461,
03/12/2022,20.12575295,
03/12/2022,9.43588238,
03/12/2022,9.14417295,
03/12/2022,5.794869584,
03/12/2022,12.76227556,
03/12/2022,19.94441467,
03/12/2022,8.742056285,
03/12/2022,13.6624254,
03/12/2022,15.94116109,
03/12/2022,11.93141308,
03/12/2022,9.190632784,
03/12/2022,11.83697029,
03/12/2022,5.47406123,
03/12/2022,19.79621219,
03/12/2022,19.44532526,
03/12/2022,17.32883151,
03/12/2022,22.4239969,
03/12/2022,47.07598226,
03/12/2022,18.88510323,
03/12/2022,8.892275255,
03/12/2022,14.16285305,
03/12/2022,9.572109147,
03/12/2022,16.77994257,
03/12/2022,23.84127235,
03/12/2022,25.57395017,
03/12/2022,12.92671659,
03/12/2022,11.9567206,
03/12/2022,43.87144682,
03/12/2022,30.94975627,
03/12/2022,15.17599392,
03/12/2022,8.546350878,
03/12/2022,8.066990309,
03/12/2022,30.10206547,
03/12/2022,24.83671164,
03/12/2022,11.7507011,
03/12/2022,13.26793472,
03/12/2022,13.01929472,
03/12/2022,8.336142025,
03/12/2022,10.29247487,
03/12/2022,6.858165036,
03/12/2022,20.81247342,
03/12/2022,18.77497339,
03/12/2022,17.30663188,
03/12/2022,17.23982857,
03/12/2022,10.97488427,
03/12/2022,17.81035811,
03/12/2022,21.55597147,
03/12/2022,5.683736212,
03/12/2022,9.342722204,
03/12/2022,20.70945221,
03/12/2022,19.87793724,
03/12/2022,14.8064647,
03/12/2022,19.95004241,
03/12/2022,12.67961286,
03/12/2022,17.28317628,
03/12/2022,8.390673174,
03/12/2022,9.126242739,
03/12/2022,15.93993823,
03/12/2022,29.10213916,
03/12/2022,13.69029508,
03/12/2022,8.424633085,
03/12/2022,10.01245672,
03/12/2022,19.98859369,
03/12/2022,14.00159405,
03/12/2022,29.25848699,
03/12/2022,9.286592347,
03/12/2022,15.16808207,
03/12/2022,19.68909751,
03/12/2022,10.25084944,
03/12/2022,10.19518882,
03/12/2022,18.32490672,
03/12/2022,23.53290686,
03/12/2022,19.71311709,
03/12/2022,15.6592337,
03/12/2022,13.2104709,
03/12/2022,22.95485,
03/12/2022,26.78565108,
03/12/2022,22.46270064,
03/12/2022,6.407314982,
03/12/2022,11.20763475,
03/12/2022,10.1186175,
03/12/2022,19.76024036,
03/12/2022,4.936533254,
03/12/2022,23.05311505,
03/12/2022,18.46300782,
03/12/2022,14.35153678,
03/12/2022,18.13444523,
03/12/2022,10.17168541,
03/12/2022,12.25262292,
03/12/2022,8.338352075,
03/12/2022,7.332781933,
03/12/2022,13.87001817,
03/12/2022,10.07057681,
03/12/2022,15.31559942,
03/12/2022,14.21060262,
03/12/2022,21.12848757,
03/12/2022,16.78350421,
03/12/2022,14.43816451,
03/12/2022,15.22134261,
03/12/2022,32.83651307,
02/12/2022,6.959351891,
02/12/2022,7.307376307,
02/12/2022,20.66716347,
02/12/2022,13.82647118,
02/12/2022,7.025059666,
02/12/2022,17.05034303,
02/12/2022,9.381807353,
02/12/2022,5.652568802,
02/12/2022,8.220929201,
02/12/2022,7.71741681,
